SMILES,MW,LogP,HBA,HBD,TPSA,NumDoubleBonds,NumNitroGroups,NumAmineGroups,NumHydroxylGroups,NumSulfonateGroups,NumEsterGroups,NumKetoneGroups,NumAldehydeGroups,charge,Toxicity Value
Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,253.13199999999998,3.8248000000000015,2.0,2.0,52.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CN(N=O)c1ccccc1,136.15399999999997,1.8041999999999998,2.0,0.0,32.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CCOC(=O)N(CC)N=O,146.146,1.1462,4.0,0.0,58.97,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1
CCN(C=O)CC,101.149,0.48460000000000003,1.0,0.0,20.310000000000002,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
CCCN(CCC)N=O,130.191,1.7898,2.0,0.0,32.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S=C=NCc1ccccc1,149.218,2.2894000000000005,2.0,0.0,12.36,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
C=Cc1ccc(C)cc1,118.17899999999997,2.638020000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Nc1ccc(N)cc1,108.144,0.8510000000000002,2.0,2.0,52.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
O=NN(CC(F)(F)F)CC(F)(F)F,210.07699999999997,2.0944,2.0,0.0,32.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NC(=O)CCCCC(N)=O,144.174,-0.4826000000000001,2.0,2.0,86.18,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1
Nc1c(Cl)cc(Cl)cc1Cl,196.464,3.229,1.0,1.0,26.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CN(C)P(=O)(N(C)C)N(C)C,179.204,0.7792999999999999,1.0,0.0,26.790000000000006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CCN(CC)C(C)=O,115.17599999999999,0.8747,1.0,0.0,20.310000000000002,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
Cc1ncc[nH]1,82.106,0.7181199999999999,1.0,1.0,28.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CC1(C)OC(=O)NC1=O,129.115,0.03139999999999993,3.0,1.0,55.4,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0
CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,262.43699999999995,5.284700000000006,1.0,1.0,20.23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
COP(C)(=O)OC,124.07599999999998,1.1020999999999999,3.0,0.0,35.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CCN(N=O)C(N)=O,117.10799999999999,0.06840000000000013,3.0,1.0,75.75999999999999,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
O=CC1CO1,72.063,-0.41590000000000005,2.0,0.0,29.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
CCCN(N=O)C(N)=O,131.135,0.45850000000000024,3.0,1.0,75.75999999999999,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
CCCCN(N=O)C(N)=O,145.16199999999998,0.8486,3.0,1.0,75.75999999999999,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
CN1CCCC1=O,99.133,0.23859999999999992,1.0,0.0,20.310000000000002,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
CCCCN(CCCC)N=O,158.24499999999998,2.570000000000001,2.0,0.0,32.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
C=CC(=O)NCO,101.10499999999999,-0.7616000000000003,2.0,2.0,49.33,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
O=NN1CCCC1,100.12100000000001,0.7636000000000001,2.0,0.0,32.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CN(C)CCN(Cc1ccsc1)c1ccccn1,261.394,2.7113000000000005,4.0,0.0,19.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
C[N+](C)(C)CCCl,122.619,0.9314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
O=NN(CCO)CCO,134.13500000000002,-1.0455999999999999,4.0,2.0,73.13000000000001,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
O=S1(=O)CCCO1,122.145,-0.26349999999999985,3.0,0.0,43.370000000000005,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
COc1cc2c(c3oc(=O)c4c(c13)CCOC4=O)C1C=COC1O2,328.276,1.8604999999999996,7.0,0.0,84.20000000000002,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1
C1OC1C1CO1,86.09,-0.21599999999999997,2.0,0.0,25.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NCCNc1cccc2ccccc12,186.25799999999998,2.2104,2.0,2.0,38.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],335.28200000000004,4.148200000000004,5.0,0.0,89.52,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CN(C)NC(=O)CCC(=O)O,160.173,-0.556,3.0,2.0,69.64,2.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0
CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC,314.29600000000005,2.0054,8.0,0.0,88.13000000000001,3.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1
COc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,280.365,4.9622,1.0,0.0,9.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,284.098,4.693900000000002,3.0,0.0,52.370000000000005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,265.914,4.04356,2.0,0.0,47.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,241.46099999999998,2.3222,3.0,2.0,76.21,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
CC(C)(C)c1cc(O)ccc1O,166.21999999999997,2.395300000000001,2.0,2.0,40.46,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1
CC1(C)COC1=O,100.11699999999999,0.5694,2.0,0.0,26.3,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,232.20499999999996,2.7989000000000006,1.0,1.0,32.34,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
Clc1ccc(Sc2cc(Cl)c(Cl)cc2Cl)cc1,324.05899999999997,6.451400000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S=C=NCCc1ccccc1,163.245,2.3319,2.0,0.0,12.36,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CNC(=S)N(C)C,118.205,0.05230000000000001,1.0,1.0,15.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
N#CC(C#N)=Cc1ccccc1Cl,188.61699999999996,2.7705600000000006,2.0,0.0,47.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
O=C(O)COc1ccc(Cl)cc1Cl,221.039,2.4568000000000003,2.0,1.0,46.53,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1
COc1ccc(N)c(OC)c1,153.181,1.2859999999999998,3.0,1.0,44.480000000000004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
C=CCOC(=O)CC(C)C,142.19799999999998,1.7617,2.0,0.0,26.3,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1
Nc1ccc(NCCO)c([N+](=O)[O-])c1,197.19400000000002,0.5811999999999999,5.0,3.0,101.42,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,350.591,4.718100000000002,5.0,0.0,40.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
N#CSCc1ccccc1,149.218,2.40088,2.0,0.0,23.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ClCc1cccnc1,127.57399999999997,1.8203999999999998,1.0,0.0,12.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CS(=O)(=O)OCCCNCCCOS(C)(=O)=O,289.375,-0.6913999999999982,7.0,1.0,98.77000000000001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CC(C)(Oc1ccc(C2CCCc3ccccc32)cc1)C(=O)O,310.39300000000003,4.396800000000003,2.0,1.0,46.53,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0
CCCCN(CCCCO)N=O,174.244,1.5424,3.0,1.0,52.9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
O=NN1CCCCC1C(=O)O,158.157,0.6069,3.0,1.0,69.97,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0
O=C(O)CN(CC(=O)O)CC(=O)O,191.13899999999998,-1.4577999999999993,4.0,3.0,115.14,3.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,0
Nc1ccc(N)c([N+](=O)[O-])c1,153.14100000000002,0.7592000000000001,4.0,2.0,95.18,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
O=NN1CCNCC1,115.13600000000001,-0.42700000000000005,3.0,1.0,44.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Cc1ccc2c(c1)C(N1CCN(C)CC1)=Nc1ccccc1S2,323.465,3.785320000000003,4.0,0.0,18.84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ClCc1ccccn1,127.57399999999997,1.8203999999999998,1.0,0.0,12.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
COc1cc2c(c3c1c(=O)c1ccccc1n3C)C=CC(C)(C)O2,321.3760000000001,3.8845000000000027,4.0,0.0,40.46,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CN(C)CCN(Cc1cccs1)c1ccccc1,260.406,3.316300000000002,3.0,0.0,6.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CN(C)N=Nc1ccccc1,149.19699999999997,2.2469,2.0,0.0,27.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Nc1ccc(-c2ccc(N)c(N)c2)cc1N,214.27199999999996,1.6824000000000001,4.0,4.0,104.08,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1
O=C1c2ccccc2C(=O)C1c1ccc2ccccc2n1,273.291,3.3976000000000015,3.0,0.0,47.03,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1
COc1cc2c(c3oc4cccc(O)c4c(=O)c13)C1C=COC1O2,324.28800000000007,3.006400000000001,6.0,1.0,78.13000000000001,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C#CC(OC(N)=O)(c1ccccc1)c1ccc(Cl)cc1,285.73,3.312100000000002,2.0,1.0,52.32,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1
CCCCCN(N=O)C(N)=O,159.189,1.2387000000000001,3.0,1.0,75.75999999999999,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
CCN(C)N=O,88.11,0.6194999999999999,2.0,0.0,32.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,360.88200000000006,7.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Clc1cccc(-c2ccc(Cl)c(Cl)c2Cl)c1Cl,326.437,6.620600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Clc1cc(Cl)cc(-c2cc(Cl)cc(Cl)c2)c1,291.992,5.967200000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Clc1cccc(-c2cc(Cl)cc(Cl)c2)c1,257.54699999999997,5.313800000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CCCCCN(CCCCC)N=O,186.299,3.350200000000002,2.0,0.0,32.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CN(CCc1ccccc1)N=O,164.20799999999997,1.8423,2.0,0.0,32.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
COP(=S)(OC)SCCNC(C)=O,243.28999999999996,1.3729999999999998,5.0,1.0,47.56,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,430.90700000000004,4.682900000000004,4.0,0.0,44.760000000000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
NC(=O)N(CCO)N=O,133.107,-0.9591999999999998,4.0,2.0,95.99000000000001,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1
CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,261.23299999999995,1.4483000000000001,5.0,1.0,77.76,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1
O=NN1CCCN(N=O)C1,144.13400000000001,0.3144,4.0,0.0,65.34,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CN(N=O)c1ccccn1,137.14199999999997,1.1991999999999998,3.0,0.0,45.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CN(N=O)c1ccncc1,137.142,1.1991999999999998,3.0,0.0,45.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
C=CCN(CC=C)N=O,126.15899999999999,1.3418,2.0,0.0,32.67,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
O=NN1CCCC1c1cccnc1,177.20700000000002,1.8999,3.0,0.0,45.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
O=NN1CCC(=O)NC1=O,143.102,-0.3902999999999998,4.0,1.0,78.84,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1
CC(C(O)c1ccccc1)N(C)N=O,194.23399999999998,1.7217,3.0,1.0,52.9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CC(=O)Nc1ccc(CC(=O)O)cc1,193.202,1.2721,2.0,2.0,66.4,2.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1
Clc1cc2c(c(Cl)c1Cl)Oc1c(cc(Cl)c(Cl)c1Cl)O2,390.86400000000015,7.505,2.0,0.0,18.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
O=NN1CCCCCCC1,142.202,1.9339000000000002,2.0,0.0,32.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Cc1ccc(N)c(C)c1,121.183,1.88564,1.0,1.0,26.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Cc1cc(C)c(N)cc1C,135.21,2.1940600000000003,1.0,1.0,26.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,259.13599999999997,2.7624000000000004,3.0,1.0,33.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,240.698,1.6708799999999997,6.0,2.0,86.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Cc1cccc(C)c1NC1=NCCCS1,220.34099999999998,3.2082400000000018,3.0,1.0,24.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
O=CNc1nc(-c2ccc([N+](=O)[O-])o2)cs1,239.212,1.8796,6.0,1.0,98.27,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
C1CC2OC2CC1C1CO1,140.182,0.9527,2.0,0.0,25.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
O=[N+]([O-])c1cccc2ccccc12,173.171,2.748000000000001,2.0,0.0,43.14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
O=[N+]([O-])c1ccc2nc[nH]c2c1,163.136,1.4710999999999999,3.0,1.0,71.82,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CC(=O)Nc1cccc2c1-c1ccccc1C2,223.27499999999998,3.2162000000000015,1.0,1.0,29.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,387.48400000000015,0.7168000000000008,8.0,1.0,71.74000000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CC(C)(CO)CCCCCCC(C)(C)CO,230.39199999999994,3.364000000000003,2.0,2.0,40.46,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1
CCN(C#N)N=O,99.093,0.47078,3.0,0.0,56.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
COc1ccc(N)cc1N,138.17,0.8595999999999999,3.0,2.0,61.269999999999996,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ClC1(Cl)C2(Cl)C3C4(Cl)C1(Cl)C1(Cl)C4(Cl)C(Cl)(Cl)C3(Cl)C21Cl,511.1010000000002,5.861599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
O=NN1CCOC1,102.093,-0.04249999999999998,3.0,0.0,41.900000000000006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
O=NN1CCCCO1,116.12,0.6952,3.0,0.0,41.900000000000006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
O=C1C(O)N=C(c2ccccc2F)c2cc(Cl)ccc2N1CCO,348.7610000000001,1.9738000000000002,4.0,2.0,73.13,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1
O=NN1CC(=O)NC1=O,129.075,-0.7804,4.0,1.0,78.84,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0
O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],361.65900000000005,4.757500000000002,4.0,1.0,89.67,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0
Cc1ccc([N+](=O)[O-])cc1N,152.153,1.4854199999999997,3.0,1.0,69.16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Cc1ccc(C)c(N)c1,121.183,1.8856399999999998,1.0,1.0,26.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C=CC(=C)C,68.119,1.7485,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CC(O)CN(CC(C)O)N=O,162.189,-0.2685999999999999,4.0,2.0,73.13,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
Nc1nc(N)nc(-c2cc(Cl)ccc2Cl)n1,256.096,2.0098,5.0,2.0,90.71,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,379.5010000000002,2.8907000000000007,5.0,3.0,90.9,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1
Nc1ccc(N(CCO)CCO)cc1,196.25,0.05979999999999974,4.0,3.0,69.72,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1
NC(=O)N(CC(=O)O)N=O,147.08999999999997,-0.8669,4.0,2.0,113.06,3.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,1
CC(=O)CN(CC(C)=O)N=O,158.15699999999998,0.14779999999999993,4.0,0.0,66.81,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1
Cc1c(N)nc(C)c2c1[nH]c1ccccc12,211.268,2.915140000000001,2.0,2.0,54.699999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CN(N=O)C(=O)c1ccccc1,164.164,1.44,3.0,0.0,49.74,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
CN(CCCC(=O)c1cccnc1)N=O,207.233,1.6577,4.0,0.0,62.63,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
Cc1c(-c2cnccn2)ssc1=S,226.351,3.3045100000000014,5.0,0.0,25.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Cc1cccc(Nc2cc(Cl)nc(SCC(=O)NCCO)n2)c1C,366.87400000000014,2.69104,6.0,3.0,87.14,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
CN(N=O)c1cccnc1,137.142,1.1991999999999998,3.0,0.0,45.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CNCCc1ccc(OC(=O)C(C)C)c(OC(=O)C(C)C)c1,307.39,2.571300000000001,5.0,1.0,64.63,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1
Cc1cccc(C)c1NC(=O)CN1CCCC1=O,246.30999999999995,1.8643399999999999,2.0,1.0,49.410000000000004,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0
O=C1OC(O)C(C(Cl)Cl)=C1Cl,217.43499999999997,1.1582,3.0,1.0,46.53,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0
CCN(CC(F)(F)F)N=O,156.107,1.552,2.0,0.0,32.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
O=NN(CCCC(F)(F)F)CCCC(F)(F)F,266.18499999999995,3.6548000000000025,2.0,0.0,32.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
N#Cc1ccc(C2CCCc3cncn32)cc1,223.279,2.680480000000001,3.0,0.0,41.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CC1=C(C(=O)OC(C)C)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OC2CN(C(c3ccccc3)c3ccccc3)C2)=C(N)N1,582.657,4.694500000000003,9.0,2.0,137.02999999999997,5.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1
CCN(CC)CC#CC(C)(C)OC(=O)C(O)(c1ccccc1)C1CCCCC1,385.54800000000023,4.121500000000004,4.0,1.0,49.769999999999996,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1
ON=C1CCCC1,99.13300000000001,1.3906,2.0,1.0,32.59,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,545.5460000000003,6.222999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Cc1ccc(O)c(C(C)(C)C)c1,164.248,2.998120000000001,1.0,1.0,20.23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
NC(=O)N/N=C/c1ccco1,153.141,0.2817999999999997,3.0,2.0,80.62,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
COc1c(Cl)c(Cl)c([N+](=O)[O-])c(Cl)c1Cl,290.91700000000003,4.2170000000000005,3.0,0.0,52.370000000000005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CN(C)c1ccc(C(=N)c2ccc(N(C)C)cc2)cc1,267.376,3.234770000000002,3.0,1.0,30.330000000000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
O=NN1CC=CCO1,114.10399999999998,0.47120000000000006,3.0,0.0,41.900000000000006,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
OCC(CO)(CBr)CBr,261.941,0.7471999999999999,2.0,2.0,40.46,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1
Cc1cc(Cl)ccc1OCC(=O)O,200.62099999999998,2.11182,2.0,1.0,46.53,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1
Cc1ccc(N)cc1Cl,141.601,2.23062,1.0,1.0,26.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NC(=O)OCC(COC(N)=O)c1ccccc1,238.24300000000002,0.9607999999999993,4.0,2.0,104.64000000000001,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,419.908,6.679980000000006,4.0,0.0,59.32000000000001,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
Cn1cc(OCC(O)CNC(C)(C)C)c2ccccc2c1=O,304.39000000000004,1.6662999999999997,5.0,2.0,63.49,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Nc1c(F)c(N)c(F)c(F)c1F,180.10399999999998,1.4074,2.0,2.0,52.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Cc1ccc2c(-c3cccc(O)c3)nc(=O)n(C(C)C)c2c1,294.35400000000004,3.658420000000003,4.0,1.0,55.120000000000005,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
COc1cc(S(C)=O)ccc1-c1nc2ccncc2[nH]1,287.344,2.3709,4.0,1.0,67.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)(C)CN(C)Cc2ccccc2)C1c1cc([N+](=O)[O-])ccc1F,539.6040000000003,4.843100000000005,8.0,1.0,111.00999999999999,5.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCc2ccc(N3CCN(C(c4ccccc4)c4ccccc4)CC3)cc2)C1c1cccc([N+](=O)[O-])c1,686.8090000000002,6.700100000000007,9.0,1.0,114.25,5.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1
C/C=C/C=C/C=O,96.12899999999999,1.3176,1.0,0.0,17.07,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
